Time_s,InputVoltage_Norm,Az_Norm
1.003071,1.11083137254902,3.99802745098039
1.007988,-0.53916862745098,-0.47397254901961
1.010859,-1.98416862745098,2.35002745098039
1.014979,-0.94516862745098,-2.27897254901961
1.019071,-0.85716862745098,-7.53497254901961
1.023988,-0.95316862745098,-4.94597254901961
1.026859,1.11083137254902,-1.49397254901961
1.030979,1.11083137254902,11.6080274509804
1.035067,1.00883137254902,-0.63097254901961
1.039988,-0.93816862745098,-2.04297254901961
1.042882,-0.86916862745098,-11.9279725490196
1.046998,-2.16416862745098,2.58602745098039
1.050712,1.11083137254902,-1.72897254901961
1.055988,1.11083137254902,12.7060274509804
1.058833,-1.98416862745098,-0.63097254901961
1.062949,-0.28816862745098,0.70302745098039
1.067065,-0.93316862745098,-12.4769725490196
1.071988,-1.37716862745098,-0.552972549019611
1.074882,1.01083137254902,-4.78897254901961
1.078998,1.11083137254902,8.15602745098039
1.083086,0.80183137254902,-0.31697254901961
1.087988,0.90583137254902,1.56602745098039
1.090834,-1.01616862745098,-6.43697254901961
1.094949,-0.79616862745098,-0.47397254901961
1.099065,-1.36516862745098,-3.92597254901961
1.103988,1.11083137254902,10.4310274509804
1.106832,1.11083137254902,9.25402745098039
1.110918,-2.13816862745098,-1.72897254901961
1.115053,-0.95216862745098,-1.33697254901961
1.119988,-1.08116862745098,-2.19997254901961
1.122858,-0.55116862745098,-2.27897254901961
1.126955,-0.53916862745098,-0.94497254901961
1.131073,1.11083137254902,12.7840274509804
1.135988,1.08583137254902,-2.19997254901961
1.138883,-0.53916862745098,-0.78797254901961
1.142976,-0.88416862745098,-12.1639725490196
1.147068,-2.18716862745098,1.17302745098039
1.151988,1.11083137254902,-1.41597254901961
1.154882,1.11083137254902,13.6470274509804
1.158918,0.33683137254902,-1.17997254901961
1.163053,0.90583137254902,4.93902745098039
1.167988,-0.98016862745098,-11.6139725490196
1.170858,1.11083137254902,1.25202745098039
1.174955,1.08583137254902,-3.14197254901961
1.179052,1.11083137254902,10.1170274509804
1.183988,-0.53916862745098,-0.0819725490196106
1.186883,-1.78316862745098,-1.49397254901961
1.190949,-0.92316862745098,-8.31897254901961
1.195067,-0.53916862745098,-2.12197254901961
1.199988,-0.95216862745098,-3.61197254901961
1.202883,1.11083137254902,3.84102745098039
1.206973,1.11083137254902,7.21402745098039
1.211065,0.90583137254902,3.13502745098039
1.215988,-0.91916862745098,-6.51497254901961
1.218882,-0.94216862745098,-8.08397254901961
1.222998,1.08583137254902,-2.27897254901961
1.227086,1.11083137254902,-0.238972549019611
1.231988,1.11083137254902,8.70502745098039
1.234858,1.09883137254902,0.624027450980389
1.238979,-1.20916862745098,1.80102745098039
1.243071,-0.87016862745098,-11.6929725490196
1.247988,-1.77816862745098,-2.27897254901961
1.250859,1.02083137254902,-2.51397254901961
1.254979,1.11083137254902,13.7260274509804
1.259061,1.10983137254902,-0.552972549019611
1.263988,-0.53916862745098,-0.238972549019611
1.266834,-0.90016862745098,-11.0649725490196
1.270949,-0.53916862745098,1.09502745098039
1.275065,1.08683137254902,-4.63197254901961
1.279988,1.11083137254902,13.7260274509804
1.282832,1.11083137254902,3.60502745098039
1.286918,-1.98616862745098,0.70302745098039
1.291053,-0.93316862745098,-6.20097254901961
1.295988,-0.81016862745098,1.33002745098039
1.298858,1.08583137254902,-1.96497254901961
1.302955,1.11083137254902,2.19302745098039
1.307052,1.11083137254902,5.33102745098039
1.311988,-1.88016862745098,1.01702745098039
1.314833,-0.94216862745098,-1.10197254901961
1.318949,-0.86816862745098,-9.57497254901961
1.323068,1.09883137254902,-1.72897254901961
1.327988,0.64683137254902,4.86102745098039
1.330859,1.11083137254902,12.9410274509804
1.334955,0.29883137254902,0.467027450980389
1.339052,-1.62216862745098,-1.41597254901961
1.343988,-0.87216862745098,-6.82897254901961
1.346883,-1.68716862745098,0.15402745098039
1.350973,-0.53916862745098,-4.86697254901961
1.355089,1.11083137254902,13.8040274509804
1.359988,0.31183137254902,2.50702745098039
1.362852,-0.64216862745098,0.86002745098039
1.366925,-0.95216862745098,-11.9279725490196
1.371052,0.28583137254902,0.467027450980389
1.375988,-1.36516862745098,-1.17997254901961
1.378883,1.11083137254902,9.80302745098039
1.382949,1.11083137254902,2.35002745098039
1.387061,-1.16116862745098,1.40902745098039
1.391988,-0.96716862745098,-11.0649725490196
1.394883,-0.97316862745098,-2.51397254901961
1.398976,1.05983137254902,-5.57397254901961
1.403068,1.11083137254902,3.76202745098039
1.407988,1.11083137254902,-0.31697254901961
1.410858,-1.36516862745098,1.87902745098039
1.414955,-0.99016862745098,-1.96497254901961
1.419049,-0.86116862745098,-7.76997254901961
1.423988,1.09883137254902,-2.67097254901961
1.426883,1.11083137254902,-1.33697254901961
1.430973,1.11083137254902,11.6080274509804
1.435061,-0.53916862745098,-0.0819725490196106
1.439988,-0.95616862745098,-1.88597254901961
1.442883,-0.88616862745098,-11.9279725490196
1.446973,-1.88116862745098,0.70302745098039
1.451086,-1.77716862745098,-2.35697254901961
1.455988,1.11083137254902,12.5490274509804
1.458857,0.72383137254902,-1.25897254901961
1.462979,-2.08716862745098,0.310027450980389
1.467092,-0.90416862745098,-12.4769725490196
1.471988,-1.37016862745098,0.467027450980389
1.474882,1.10483137254902,-4.94597254901961
1.478998,1.11083137254902,8.07702745098039
1.483086,-1.36516862745098,-0.15997254901961
1.487988,-0.56416862745098,0.86002745098039
1.490833,-0.92116862745098,-5.96597254901961
1.494949,-0.83316862745098,-0.63097254901961
1.499065,-1.36516862745098,-1.65097254901961
1.503988,1.11083137254902,10.4310274509804
1.506833,1.11083137254902,9.09702745098039
1.510918,1.05983137254902,2.11502745098039
1.515053,-0.87516862745098,-1.65097254901961
1.519988,-0.53916862745098,-2.04297254901961
1.522859,0.70183137254902,-1.33697254901961
1.526958,1.11083137254902,-0.552972549019611
1.531052,1.11083137254902,12.8630274509804
1.535988,0.90583137254902,-0.47397254901961
1.538858,-0.53916862745098,1.95802745098039
1.542955,-0.88616862745098,-12.7129725490196
1.547052,-2.18316862745098,3.13502745098039
1.551988,1.11083137254902,-2.43497254901961
1.554858,1.11083137254902,13.6470274509804
1.558896,-0.95216862745098,-0.552972549019611
1.563053,-2.18816862745098,4.39002745098039
1.567988,-0.88716862745098,-11.6139725490196
1.570858,1.11083137254902,2.50702745098039
1.574955,-0.95216862745098,-4.63197254901961
1.579074,1.11083137254902,10.0390274509804
1.583988,1.08583137254902,-1.02297254901961
1.586878,-2.16416862745098,4.07602745098039
1.590973,-0.91416862745098,-7.37797254901961
1.595089,-0.53916862745098,-2.59197254901961
1.599988,-0.54016862745098,-2.59197254901961
1.602883,1.11083137254902,3.76202745098039
1.606973,1.11083137254902,7.45002745098039
1.611065,1.05983137254902,0.232027450980389
1.615988,-0.91316862745098,-6.27997254901961
1.618883,-0.87116862745098,-7.37797254901961
1.623,-2.13816862745098,-1.65097254901961
1.627089,1.11083137254902,-0.708972549019609
1.631988,1.11083137254902,8.54802745098039
1.634858,-0.95216862745098,0.467027450980389
1.638979,-1.37716862745098,3.13502745098039
1.643071,-0.89416862745098,-11.9279725490196
1.647988,-1.21016862745098,-0.78797254901961
1.650859,1.09983137254902,-2.51397254901961
1.654961,1.11083137254902,13.7260274509804
1.659053,1.09883137254902,0.70302745098039
1.663988,-1.15816862745098,0.232027450980389
1.666883,-0.92716862745098,-10.5159725490196
1.670998,-0.37016862745098,1.48702745098039
1.675089,-0.43616862745098,-3.84797254901961
1.679988,1.11083137254902,13.7260274509804
1.682832,1.11083137254902,0.467027450980389
1.686918,-1.78316862745098,-0.86597254901961
1.691053,-0.92616862745098,-5.41697254901961
1.695988,-1.08116862745098,0.938027450980389
1.698857,0.70483137254902,-3.76897254901961
1.702955,1.11083137254902,2.11502745098039
1.707071,1.11083137254902,5.33102745098039
1.711988,0.28683137254902,-0.47397254901961
1.714834,-0.92916862745098,-1.33697254901961
1.718949,-0.87116862745098,-9.18197254901961
1.723068,1.08583137254902,1.56602745098039
1.727988,1.11083137254902,4.07602745098039
1.730858,1.11083137254902,12.7840274509804
1.734955,1.09883137254902,1.95802745098039
1.739052,-0.28216862745098,0.467027450980389
1.743988,-0.87616862745098,-7.53497254901961
1.746883,-2.18716862745098,0.54602745098039
1.750998,-1.36516862745098,-3.69097254901961
1.754711,1.11083137254902,13.7260274509804
1.759988,-1.36516862745098,-2.27897254901961
1.762858,-0.95416862745098,2.11502745098039
1.766928,-0.90416862745098,-11.8499725490196
1.771052,-1.82916862745098,0.781027450980389
1.775988,-1.36516862745098,-2.51397254901961
1.778883,0.90483137254902,9.96002745098039
1.782949,1.11083137254902,1.56602745098039
1.787061,-1.78016862745098,3.60502745098039
1.791988,-0.91516862745098,-10.6729725490196
1.794882,-0.95216862745098,-1.57197254901961
1.798976,1.08583137254902,-0.395972549019611
1.803092,1.11083137254902,3.76202745098039
1.807988,1.11083137254902,0.15402745098039
1.810858,-0.52716862745098,-0.395972549019611
1.814955,-0.95216862745098,-1.80797254901961
1.819052,-0.85016862745098,-7.84897254901961
1.823988,1.00883137254902,-0.78797254901961
1.826883,0.90483137254902,-2.98497254901961
1.830998,1.11083137254902,11.6860274509804
1.835089,1.00883137254902,-2.27897254901961
1.839988,-0.95216862745098,-1.49397254901961
1.842883,-0.90416862745098,-11.4579725490196
1.846998,0.28683137254902,1.33002745098039
1.850711,0.38883137254902,-0.395972549019611
1.855988,1.11083137254902,12.2350274509804
1.858857,0.72383137254902,-0.47397254901961
1.862979,1.00883137254902,1.95802745098039
1.867067,-0.91316862745098,-11.9279725490196
1.871988,0.69883137254902,0.389027450980389
1.874882,1.10883137254902,-1.17997254901961
1.878998,1.11083137254902,8.15602745098039
1.883058,0.38883137254902,0.15402745098039
1.887988,-1.39016862745098,-0.94497254901961
1.890834,-0.93316862745098,-5.18097254901961
1.894949,-0.53916862745098,-0.552972549019611
1.899065,1.00883137254902,-0.47397254901961
1.903988,1.11083137254902,9.88202745098039
1.906833,1.11083137254902,9.64602745098039
1.910893,-1.36516862745098,3.68402745098039
1.915053,-0.88516862745098,-1.25897254901961
1.919988,-0.74616862745098,-1.96497254901961
1.922859,0.70183137254902,0.232027450980389
1.926955,1.11083137254902,-2.59197254901961
1.931071,1.11083137254902,10.3520274509804
1.935988,-1.36716862745098,-2.04297254901961
1.938857,-1.13116862745098,0.86002745098039
1.942955,-0.88316862745098,-12.2419725490196
1.947071,-0.55116862745098,0.70302745098039
1.951988,-0.53916862745098,-1.49397254901961
1.954883,1.11083137254902,13.7260274509804
1.958918,0.33683137254902,-0.86597254901961
1.963061,-1.15816862745098,4.23302745098039
1.967988,-0.88616862745098,-11.4579725490196
1.970883,-1.98416862745098,0.938027450980389
1.974976,-0.43616862745098,-4.23997254901961
1.979093,1.11083137254902,9.64602745098039
1.983988,-1.15816862745098,-1.17997254901961
1.986882,-1.05516862745098,1.95802745098039
1.990976,-0.91116862745098,-7.61297254901961
1.995089,-0.53916862745098,-2.43497254901961
1.999988,0.71083137254902,-3.21997254901961
2.002859,1.11083137254902,3.52702745098039
2.006955,1.11083137254902,7.37102745098039
2.011052,-0.55116862745098,3.21302745098039
2.015988,-0.90316862745098,-6.12297254901961
2.018883,-0.87516862745098,-7.76997254901961
2.022998,-2.03516862745098,-0.78797254901961
2.027083,1.11083137254902,0.467027450980389
2.031988,1.11083137254902,9.09702745098039
2.034858,-1.36516862745098,-1.88597254901961
2.038955,-0.68016862745098,-1.72897254901961
2.043052,-0.84916862745098,-11.4579725490196
2.047988,0.69983137254902,-1.25897254901961
2.050882,0.74983137254902,-1.41597254901961
2.054998,1.11083137254902,13.6470274509804
2.059089,1.01083137254902,-0.395972549019611
2.063988,-0.53916862745098,1.48702745098039
2.066858,-0.91216862745098,-10.6729725490196
2.070979,-0.95216862745098,1.40902745098039
2.075068,-0.53916862745098,-2.82797254901961
2.079988,1.11083137254902,15.0600274509804
2.082832,0.69783137254902,0.0750274509803894
2.08692,-0.56416862745098,2.74202745098039
2.091053,-0.92616862745098,-9.65297254901961
2.095988,-0.93916862745098,1.09502745098039
2.098858,-0.51416862745098,0.15402745098039
2.102979,1.11083137254902,2.03602745098039
2.107071,1.11083137254902,5.80202745098039
2.111988,1.05983137254902,3.29202745098039
2.114882,-0.96216862745098,-1.41597254901961
2.118973,-0.85816862745098,-6.27997254901961
2.123086,0.90583137254902,0.389027450980389
2.127988,1.11083137254902,3.99802745098039
2.130858,1.11083137254902,12.6280274509804
2.134955,-0.74616862745098,-1.65097254901961
2.139073,-0.02416862745098,2.27202745098039
2.143988,-0.87316862745098,-7.22097254901961
2.146882,-0.96416862745098,0.310027450980389
2.150998,-1.77716862745098,-1.96497254901961
2.154712,1.11083137254902,13.5690274509804
2.159988,-0.54216862745098,-1.80797254901961
2.162879,-1.37716862745098,2.66402745098039
2.166952,-0.88816862745098,-11.7709725490196
2.171068,1.11083137254902,1.01702745098039
2.175988,1.02083137254902,-4.08297254901961
2.178883,1.11083137254902,9.56802745098039
2.182949,0.49183137254902,2.27202745098039
2.187061,-1.37016862745098,2.27202745098039
2.191988,-0.91116862745098,-10.6729725490196
2.194882,-0.66816862745098,-2.67097254901961
2.198976,1.08583137254902,-4.86697254901961
2.203092,1.11083137254902,3.13502745098039
2.207988,1.11083137254902,-0.15997254901961
2.210857,-1.26116862745098,-0.395972549019611
2.214979,-0.93616862745098,-2.04297254901961
2.219092,-1.14216862745098,-8.16297254901961
2.223988,0.90783137254902,-5.33797254901961
2.226858,1.11083137254902,-2.27897254901961
2.230979,1.11083137254902,12.0000274509804
2.235068,0.72383137254902,0.0750274509803894
2.239988,-0.95216862745098,-1.33697254901961
2.242859,-0.88716862745098,-12.1639725490196
2.246958,-1.15216862745098,0.86002745098039
2.25105,0.92983137254902,-2.43497254901961
2.255988,1.11083137254902,12.6280274509804
2.258857,1.08683137254902,-1.25897254901961
2.262955,-0.59016862745098,1.33002745098039
2.267052,-0.90716862745098,-12.3209725490196
2.271988,1.00883137254902,-0.552972549019611
2.274883,-0.54016862745098,-4.94597254901961
2.278998,1.11083137254902,11.6080274509804
2.283055,-0.53916862745098,0.0750274509803894
2.287988,-1.26716862745098,3.13502745098039
2.290858,-0.95816862745098,-5.41697254901961
2.294979,-0.90016862745098,-1.10197254901961
2.299068,-1.36516862745098,-0.63097254901961
2.303988,1.11083137254902,9.96002745098039
2.306833,1.11083137254902,9.41102745098039
2.310893,1.00883137254902,-0.94497254901961
2.315053,-0.87116862745098,-1.33697254901961
2.319988,-0.95216862745098,-2.35697254901961
2.322858,1.05983137254902,-2.35697254901961
2.326955,0.28583137254902,-0.63097254901961
2.331052,1.11083137254902,10.8230274509804
2.335988,1.09883137254902,4.15502745098039
2.338858,-0.84016862745098,-1.57197254901961
2.342928,-0.88116862745098,-12.3989725490196
2.347049,-1.36716862745098,1.25202745098039
2.351988,1.00783137254902,-0.63097254901961
2.354859,1.11083137254902,13.3340274509804
2.358899,1.10483137254902,-0.31697254901961
2.363053,0.23483137254902,0.938027450980389
2.367988,-1.40816862745098,-12.0069725490196
2.370858,-1.57116862745098,1.64402745098039
2.374955,1.10483137254902,-3.45497254901961
2.379074,1.11083137254902,9.41102745098039
2.383988,1.10883137254902,-0.78797254901961
2.386883,-2.18316862745098,0.781027450980389
2.390949,-0.93216862745098,-7.29997254901961
2.395068,-0.33316862745098,-2.74897254901961
2.399988,-0.95216862745098,-3.06297254901961
2.402859,1.11083137254902,3.05602745098039
2.406958,1.11083137254902,7.76302745098039
2.411052,1.00883137254902,-0.47397254901961
2.415988,-0.92216862745098,-5.65197254901961
2.418882,-0.85316862745098,-8.16297254901961
2.422998,1.05983137254902,-4.39697254901961
2.427086,1.11083137254902,-1.72897254901961
2.431988,1.11083137254902,5.80202745098039
2.434858,1.10483137254902,3.13502745098039
2.438955,-0.69416862745098,-2.04297254901961
2.443052,-0.88816862745098,-12.5559725490196
2.447988,0.70183137254902,-4.31797254901961
2.450858,-0.53916862745098,-6.67197254901961
2.454979,1.11083137254902,13.2550274509804
2.459062,1.10483137254902,0.0750274509803894
2.463988,-2.18916862745098,-0.15997254901961
2.46683,-0.87616862745098,-9.73197254901961
2.470946,-1.36516862745098,0.389027450980389
2.475065,0.91083137254902,-6.04397254901961
2.479988,1.11083137254902,14.4320274509804
2.482832,1.11083137254902,-0.31697254901961
2.486918,-0.95416862745098,3.52702745098039
2.491053,-0.92316862745098,-8.63297254901961
2.495988,-0.53916862745098,0.389027450980389
2.498857,-2.16416862745098,-2.35697254901961
2.502955,1.11083137254902,2.27202745098039
2.507052,1.11083137254902,4.86102745098039
2.511988,-0.53616862745098,4.70402745098039
2.514857,-0.98716862745098,-0.86597254901961
2.518955,-0.78416862745098,-6.12297254901961
2.523071,-0.55116862745098,-3.92597254901961
2.527988,1.11083137254902,3.99802745098039
2.530858,1.11083137254902,13.2550274509804
2.534924,-1.77716862745098,-0.63097254901961
2.539053,-0.53916862745098,3.37002745098039
2.543988,-0.88616862745098,-8.16297254901961
2.546882,-1.93316862745098,-1.57197254901961
2.550998,1.06583137254902,-3.21997254901961
2.554712,1.11083137254902,13.8040274509804
2.559988,1.10483137254902,1.87902745098039
2.562883,-1.85516862745098,-0.15997254901961
2.566976,-0.90016862745098,-11.0649725490196
2.571092,1.11083137254902,1.87902745098039
2.575988,1.10883137254902,-4.78897254901961
2.578883,1.11083137254902,9.17602745098039
2.582973,0.49183137254902,1.87902745098039
2.587065,-0.53616862745098,0.54602745098039
2.591988,-0.90016862745098,-12.0849725490196
2.594883,-0.87016862745098,-3.84797254901961
2.598998,1.08583137254902,-4.23997254901961
2.603086,1.11083137254902,3.21302745098039
2.607988,-1.36516862745098,-0.63097254901961
2.610859,-1.36716862745098,-2.43497254901961
2.614958,-0.93516862745098,-2.59197254901961
2.619077,-0.87116862745098,-8.86897254901961
2.623988,-0.95216862745098,-4.39697254901961
2.626859,1.11083137254902,-0.238972549019611
2.630958,1.11083137254902,12.8630274509804
2.635053,-0.54216862745098,-2.67097254901961
2.639988,-0.95516862745098,-0.94497254901961
2.642883,-0.91316862745098,-11.9279725490196
2.646973,1.05983137254902,2.19302745098039
2.651089,1.09983137254902,-3.84797254901961
2.655988,1.11083137254902,13.1770274509804
2.658833,0.91783137254902,-1.41597254901961
2.662949,-0.62216862745098,-0.238972549019611
2.667067,-0.90816862745098,-12.7129725490196
2.671988,-2.18316862745098,-1.10197254901961
2.674881,0.31183137254902,-1.65097254901961
2.678998,1.11083137254902,11.0590274509804
2.683061,0.80183137254902,0.15402745098039
2.687988,0.28683137254902,4.23302745098039
2.690833,-0.92916862745098,-4.63197254901961
2.694949,-0.53916862745098,-1.41597254901961
2.699065,-1.36516862745098,-3.29797254901961
2.703988,1.11083137254902,9.80302745098039
2.706833,1.11083137254902,9.48902745098039
2.710893,-0.52716862745098,1.40902745098039
2.715053,-1.02816862745098,-1.96497254901961
2.719988,0.0798313725490201,-1.88597254901961
2.722882,0.28883137254902,1.09502745098039
2.726998,1.11083137254902,-1.25897254901961
2.730712,1.11083137254902,13.5690274509804
2.735988,1.09883137254902,-0.31697254901961
2.738858,-0.94616862745098,2.11502745098039
2.742928,-0.89216862745098,-13.2619725490196
2.747052,0.28683137254902,-0.63097254901961
2.751988,1.05883137254902,0.0750274509803894
2.754883,1.11083137254902,13.1770274509804
2.758949,0.71083137254902,-0.00297254901960997
2.763068,-1.39016862745098,2.97802745098039
2.767988,-0.90016862745098,-12.1639725490196
2.770882,-1.62216862745098,1.40902745098039
2.774976,1.10483137254902,-2.74897254901961
2.779092,1.11083137254902,8.94002745098039
2.783988,1.10483137254902,-1.17997254901961
2.786883,-0.53616862745098,-0.86597254901961
2.790976,-0.93416862745098,-6.90697254901961
2.795089,-0.53916862745098,0.86002745098039
2.799988,1.08583137254902,-3.21997254901961
2.802883,1.11083137254902,3.60502745098039
2.806973,1.11083137254902,7.92002745098039
2.811065,-1.36516862745098,1.56602745098039
2.815988,-0.93516862745098,-5.65197254901961
2.818882,-0.99116862745098,-8.63297254901961
2.822998,-0.55116862745098,-1.33697254901961
2.827086,1.11083137254902,-1.02297254901961
2.831988,1.11083137254902,5.41002745098039
2.834858,0.90783137254902,-1.65097254901961
2.838979,-2.13816862745098,-0.238972549019611
2.843071,-0.89216862745098,-12.3209725490196
2.847988,-2.08716862745098,-3.53397254901961
2.850859,1.11083137254902,-5.57397254901961
2.854979,1.11083137254902,13.6470274509804
2.859068,1.09883137254902,0.938027450980389
2.863988,-0.53916862745098,1.17302745098039
2.866859,-0.92616862745098,-12.3209725490196
2.870979,-0.53916862745098,1.25202745098039
2.875067,0.31183137254902,-4.39697254901961
2.879988,1.11083137254902,14.1970274509804
2.882832,0.28583137254902,0.781027450980389
2.88692,-0.85016862745098,-1.41597254901961
2.891052,-0.92916862745098,-8.94697254901961
2.895988,-0.17816862745098,1.25202745098039
2.898858,0.70183137254902,-1.17997254901961
2.902979,1.11083137254902,2.27202745098039
2.907071,1.11083137254902,5.41002745098039
2.911988,-0.64316862745098,4.23302745098039
2.914834,-0.96016862745098,-1.17997254901961
2.91892,-0.90016862745098,-6.27997254901961
2.923065,-0.55116862745098,0.467027450980389
2.927988,1.11083137254902,2.50702745098039
2.930857,1.11083137254902,12.9410274509804
2.934952,-2.13816862745098,-0.63097254901961
2.939065,1.11083137254902,-0.31697254901961
2.943988,-0.88416862745098,-8.24097254901961
2.946883,-0.53616862745098,-0.94497254901961
2.950998,1.10483137254902,-4.78897254901961
2.955086,1.11083137254902,13.0200274509804
2.959988,-1.36516862745098,2.50702745098039
2.962882,-1.15216862745098,1.40902745098039
2.966976,-0.90016862745098,-11.4579725490196
2.971089,-0.86216862745098,0.389027450980389
2.975988,-1.98416862745098,-1.41597254901961
2.978858,1.11083137254902,9.80302745098039
2.982933,0.80183137254902,1.95802745098039
2.987053,-2.17716862745098,1.48702745098039
2.991988,-0.90816862745098,-12.5559725490196
2.994883,-0.86216862745098,-3.14197254901961
2.998998,-0.51416862745098,-1.41597254901961
3.002712,1.11083137254902,2.97802745098039
3.007988,0.38883137254902,0.0750274509803894
3.010859,-2.13816862745098,0.70302745098039
3.014955,-0.95216862745098,-1.65097254901961
3.019074,-0.86616862745098,-8.63297254901961
3.023988,0.70483137254902,-6.04397254901961
3.026859,0.69783137254902,0.624027450980389
3.030979,1.11083137254902,12.2350274509804
3.035068,-0.53916862745098,0.15402745098039
3.039988,-1.01016862745098,-1.65097254901961
3.042859,-0.88716862745098,-12.3209725490196
3.046958,-2.17716862745098,1.72302745098039
3.051074,0.92983137254902,-1.57197254901961
3.055988,1.11083137254902,12.7840274509804
3.058857,1.06083137254902,-0.63097254901961
3.062955,-1.41516862745098,2.66402745098039
3.067053,-0.69516862745098,-12.0069725490196
3.071988,-0.96416862745098,-1.10197254901961
3.074883,-1.77716862745098,-0.47397254901961
3.078998,1.11083137254902,10.9800274509804
3.083055,-0.12716862745098,0.389027450980389
3.087988,1.00883137254902,-1.41597254901961
3.090858,-0.93216862745098,-4.63197254901961
3.094979,-0.95216862745098,-1.57197254901961
3.099068,1.10483137254902,-3.76897254901961
3.103988,1.11083137254902,8.78302745098039
3.106831,1.11083137254902,6.27302745098039
3.110918,-1.46816862745098,2.35002745098039
3.115053,-0.86016862745098,-1.17997254901961
3.119988,1.11083137254902,-2.67097254901961
3.122857,-1.41616862745098,-4.71097254901961
3.126955,1.11083137254902,-1.33697254901961
3.131071,1.11083137254902,11.6080274509804
3.135988,-0.90016862745098,-0.47397254901961
3.138858,-1.77416862745098,-0.63097254901961
3.142924,-0.81816862745098,-12.3989725490196
3.147052,-1.37716862745098,-1.25897254901961
3.151988,0.28583137254902,-0.708972549019609
3.154859,1.11083137254902,13.6470274509804
3.158928,-1.36516862745098,-0.15997254901961
3.163049,-2.07416862745098,0.467027450980389
3.167988,-0.88716862745098,-12.1639725490196
3.170859,-1.43616862745098,0.70302745098039
3.174955,0.33683137254902,-1.57197254901961
3.179074,1.11083137254902,9.01902745098039
3.183988,1.10983137254902,-1.33697254901961
3.186859,-2.16416862745098,4.23302745098039
3.190955,-0.91716862745098,-7.14297254901961
3.195073,1.11083137254902,-3.14197254901961
3.199988,1.01083137254902,-4.78897254901961
3.202882,1.11083137254902,2.50702745098039
3.206973,1.11083137254902,8.15602745098039
3.211065,1.09883137254902,2.03602745098039
3.215988,-1.19516862745098,-5.49497254901961
3.218882,-0.93316862745098,-8.55497254901961
